state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_CA,enrollmetric,pp_stloc_raw_CA,pp_fed_raw_CA,pp_total_raw_CA,pp_site_stloc_raw_CA,pp_site_fed_raw_CA,pp_site_raw_CA,pp_centshare_stloc_raw_CA,pp_centshare_fed_raw_CA,pp_centshare_raw_CA,schoolstloc_raw_CA,schoolfed_raw_CA,schooltot_raw_CA,pp_total_norm_NERDS,distexclu_raw_CA,disttotwexclu_raw_CA,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
CA,2018-2019,34674470000000,34674473438504,San Juan Unified,San Juan High,634620.0,634620.0,5503403600000.0,63462005817.0,620.0,09-12,4.0,620,CALPADS Fall 1 Submission enrollment,14951,1287,16238,8282,778,9060,6669,509,7178,9269620,797940,10067560,16279.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034904,San Juan Unified,Sierra Oaks K-8,634620.0,634620.0,5503403600000.0,63462005819.0,708.0,KG-08,3.0,708,CALPADS Fall 1 Submission enrollment,11775,509,12284,5106,0,5106,6669,509,7178,8336700,360372,8697072,12325.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034912,San Juan Unified,Skycrest Elementary,634620.0,634620.0,5503403600000.0,63462005820.0,497.0,KG-05,2.0,497,CALPADS Fall 1 Submission enrollment,12688,940,13628,6019,431,6450,6669,509,7178,6305936,467180,6773116,13669.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034920,San Juan Unified,Starr King K-8,634620.0,634620.0,5503403600000.0,63462005822.0,706.0,KG-08,3.0,706,CALPADS Fall 1 Submission enrollment,11406,1027,12433,4737,518,5255,6669,509,7178,8052636,725062,8777698,12474.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034946,San Juan Unified,Sylvan Middle,634620.0,634620.0,5503403600000.0,63462005824.0,807.0,06-08,3.0,807,CALPADS Fall 1 Submission enrollment,12030,876,12906,5361,367,5728,6669,509,7178,9708210,706932,10415142,12947.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034540,San Juan Unified,Thomas Edison Language Institute K-8,634620.0,634620.0,5503403600000.0,63462005775.0,810.0,KG-08,3.0,810,CALPADS Fall 1 Submission enrollment,11689,1214,12903,5020,705,5725,6669,509,7178,9468090,983340,10451430,12944.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034631,San Juan Unified,Thomas Kelly Elementary,634620.0,634620.0,5503403600000.0,63462005786.0,478.0,KG-05,2.0,478,CALPADS Fall 1 Submission enrollment,12503,509,13012,5834,0,5834,6669,509,7178,5976434,243302,6219736,13053.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476103816,San Juan Unified,Trajan Elementary,634620.0,634620.0,5503403600000.0,63462008970.0,440.0,KG-05,2.0,440,CALPADS Fall 1 Submission enrollment,12682,509,13191,6013,0,6013,6669,509,7178,5580080,223960,5804040,13232.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034953,San Juan Unified,Twin Lakes Elementary,634620.0,634620.0,5503403600000.0,63462005825.0,521.0,KG-06,2.0,521,CALPADS Fall 1 Submission enrollment,12306,509,12815,5637,0,5637,6669,509,7178,6411426,265189,6676615,12856.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476104244,San Juan Unified,Valley Oaks,634620.0,634620.0,5503403600000.0,63462008195.0,0.0,KG-12,4.0,,CALPADS Fall 1 Submission enrollment,0,0,0,0,0,0,0,0,0,,,,,281811492,806847006,1,0,0,0,1,1,0
CA,2018-2019,34674470000000,34674476034961,San Juan Unified,Whitney Avenue Elementary,634620.0,634620.0,5503403600000.0,63462005826.0,408.0,KG-05,2.0,408,CALPADS Fall 1 Submission enrollment,11544,1274,12818,4875,765,5640,6669,509,7178,4709952,519792,5229744,12859.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034870,San Juan Unified,Will Rogers Middle,634620.0,634620.0,5503403600000.0,63462005814.0,716.0,06-08,3.0,716,CALPADS Fall 1 Submission enrollment,12721,882,13603,6052,373,6425,6669,509,7178,9108236,631512,9739748,13644.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034425,San Juan Unified,Winston Churchill Middle,634620.0,634620.0,5503403600000.0,63462005762.0,1096.0,06-08,3.0,1096,CALPADS Fall 1 Submission enrollment,12036,509,12545,5367,0,5367,6669,509,7178,13191456,557864,13749320,12586.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476097810,San Juan Unified,Woodside K-8,634620.0,634620.0,5503403600000.0,63462005828.0,484.0,KG-08,3.0,484,CALPADS Fall 1 Submission enrollment,11918,509,12427,5249,0,5249,6669,509,7178,5768312,246356,6014668,12468.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,1612910000000,1612916057111,San Leandro Unified,Bancroft Middle,634680.0,634680.0,5500103300000.0,63468005831.0,1055.0,06-08,3.0,1055,CALPADS Fall 1 Submission enrollment,11151,773,11924,5854,74,5928,5297,699,5996,11764305,815515,12579820,12699.0476137127,1087665,110020590,1,0,0,0,1,0,0
CA,2018-2019,1612910000000,1612916002372,San Leandro Unified,Garfield Elementary,634680.0,634680.0,5500103300000.0,63468005833.0,355.0,KG-05,2.0,355,CALPADS Fall 1 Submission enrollment,12150,773,12923,6853,74,6927,5297,699,5996,4313250,274415,4587665,13698.0476137127,1087665,110020590,1,0,0,0,1,0,0
CA,2018-2019,1612910000000,1612916002398,San Leandro Unified,Jefferson Elementary,634680.0,634680.0,5500103300000.0,63468005834.0,587.0,KG-05,2.0,587,CALPADS Fall 1 Submission enrollment,11419,776,12195,6122,77,6199,5297,699,5996,6702953,455512,7158465,12970.0476137127,1087665,110020590,1,0,0,0,1,0,0
CA,2018-2019,1612910000000,1612916066518,San Leandro Unified,John Muir Middle,634680.0,634680.0,5500103300000.0,63468005839.0,1003.0,06-08,3.0,1003,CALPADS Fall 1 Submission enrollment,11799,758,12557,6502,59,6561,5297,699,5996,11834397,760274,12594671,13332.0476137127,1087665,110020590,1,0,0,0,1,0,0
CA,2018-2019,1612910000000,1612910134528,San Leandro Unified,Lincoln High (Continuation),634680.0,634680.0,5500103300000.0,63468005835.0,187.0,09-12,4.0,187,CALPADS Fall 1 Submission enrollment,12778,1265,14043,7481,566,8047,5297,699,5996,2389486,236555,2626041,14818.0476137127,1087665,110020590,1,0,0,0,1,0,0
CA,2018-2019,1612910000000,1612916002414,San Leandro Unified,Madison Elementary,634680.0,634680.0,5500103300000.0,63468007482.0,479.0,KG-05,2.0,479,CALPADS Fall 1 Submission enrollment,10618,755,11373,5321,56,5377,5297,699,5996,5086022,361645,5447667,12148.0476137127,1087665,110020590,1,0,0,0,1,0,0
CA,2018-2019,1612910000000,1612916002422,San Leandro Unified,McKinley Elementary,634680.0,634680.0,5500103300000.0,63468005837.0,507.0,KG-05,2.0,507,CALPADS Fall 1 Submission enrollment,10841,761,11602,5544,62,5606,5297,699,5996,5496387,385827,5882214,12377.0476137127,1087665,110020590,1,0,0,0,1,0,0
CA,2018-2019,1612910000000,1612916002430,San Leandro Unified,Monroe Elementary,634680.0,634680.0,5500103300000.0,63468005838.0,392.0,KG-05,2.0,392,CALPADS Fall 1 Submission enrollment,11198,758,11956,5901,59,5960,5297,699,5996,4389616,297136,4686752,12731.0476137127,1087665,110020590,1,0,0,0,1,0,0
CA,2018-2019,1612910000000,1612916002448,San Leandro Unified,Roosevelt Elementary,634680.0,634680.0,5500103300000.0,63468005841.0,541.0,KG-05,2.0,541,CALPADS Fall 1 Submission enrollment,11019,699,11718,5722,0,5722,5297,699,5996,5961279,378159,6339438,12493.0476137127,1087665,110020590,1,0,0,0,1,0,0
CA,2018-2019,1612910000000,1612910137588,San Leandro Unified,San Leandro High,634680.0,634680.0,5500103300000.0,63468005842.0,2652.0,09-12,4.0,2652,CALPADS Fall 1 Submission enrollment,11759,724,12483,6462,25,6487,5297,699,5996,31184868,1920048,33104916,13258.0476137127,1087665,110020590,1,0,0,0,1,0,0
CA,2018-2019,1612910000000,1612916002455,San Leandro Unified,Washington Elementary,634680.0,634680.0,5500103300000.0,63468005843.0,398.0,KG-05,2.0,398,CALPADS Fall 1 Submission enrollment,11947,759,12706,6650,60,6710,5297,699,5996,4754906,302082,5056988,13481.0476137127,1087665,110020590,1,0,0,0,1,0,0
CA,2018-2019,1612910000000,1612916002463,San Leandro Unified,Wilson Elementary,634680.0,634680.0,5500103300000.0,63468005844.0,748.0,KG-05,2.0,748,CALPADS Fall 1 Submission enrollment,11105,751,11856,5808,52,5860,5297,699,5996,8306540,561748,8868288,12631.0476137127,1087665,110020590,1,0,0,0,1,0,0
CA,2018-2019,1613090000000,1613090130849,San Lorenzo Unified,Arroyo High,634710.0,634710.0,5500103400000.0,63471005845.0,1819.0,09-12,4.0,1819,CALPADS Fall 1 Submission enrollment,12577,999,13576,6488,280,6768,6089,719,6808,22877563,1817181,24694744,13605.2914112836,18854077,158315132,1,0,0,0,1,0,0
CA,2018-2019,1613090000000,1613096002505,San Lorenzo Unified,Bay Elementary,634710.0,634710.0,5500103400000.0,63471005846.0,493.0,KG-05,2.0,493,CALPADS Fall 1 Submission enrollment,12161,949,13110,6072,230,6302,6089,719,6808,5995373,467857,6463230,13139.2914112836,18854077,158315132,1,0,0,0,1,0,0
CA,2018-2019,1613090000000,1613096002513,San Lorenzo Unified,Bohannon Middle,634710.0,634710.0,5500103400000.0,63471007483.0,785.0,06-08,3.0,785,CALPADS Fall 1 Submission enrollment,12123,1136,13259,6034,417,6451,6089,719,6808,9516555,891760,10408315,13288.2914112836,18854077,158315132,1,0,0,0,1,0,0
CA,2018-2019,1613090000000,1613096002521,San Lorenzo Unified,Colonial Acres Elementary,634710.0,634710.0,5500103400000.0,63471005847.0,564.0,KG-05,2.0,564,CALPADS Fall 1 Submission enrollment,13586,1060,14646,7497,341,7838,6089,719,6808,7662504,597840,8260344,14675.2914112836,18854077,158315132,1,0,0,0,1,0,0
CA,2018-2019,1613090000000,1613096002539,San Lorenzo Unified,Corvallis Elementary,634710.0,634710.0,5500103400000.0,63471005848.0,472.0,KG-05,2.0,472,CALPADS Fall 1 Submission enrollment,12267,943,13210,6178,224,6402,6089,719,6808,5790024,445096,6235120,13239.2914112836,18854077,158315132,1,0,0,0,1,0,0
CA,2018-2019,1613090000000,1613096002547,San Lorenzo Unified,Dayton Elementary,634710.0,634710.0,5500103400000.0,63471007484.0,449.0,KG-05,2.0,447,CALPADS Fall 1 Submission enrollment,12413,945,13358,6324,226,6550,6089,719,6808,5548611,422415,5971026,13387.2914112836,18854077,158315132,1,0,0,0,1,0,0
CA,2018-2019,1613090000000,1613096002554,San Lorenzo Unified,Del Rey Elementary,634710.0,634710.0,5500103400000.0,63471005850.0,520.0,KG-05,2.0,520,CALPADS Fall 1 Submission enrollment,12635,959,13594,6546,240,6786,6089,719,6808,6570200,498680,7068880,13623.2914112836,18854077,158315132,1,0,0,0,1,0,0
CA,2018-2019,1613090000000,1613090111799,San Lorenzo Unified,East Bay Arts High,634710.0,634710.0,5500103400000.0,63471011567.0,214.0,09-12,4.0,214,CALPADS Fall 1 Submission enrollment,12954,721,13675,6865,2,6867,6089,719,6808,2772156,154294,2926450,13704.2914112836,18854077,158315132,1,0,0,0,1,0,0
CA,2018-2019,1613090000000,1613096002562,San Lorenzo Unified,Edendale Middle,634710.0,634710.0,5500103400000.0,63471005851.0,657.0,06-08,3.0,657,CALPADS Fall 1 Submission enrollment,12041,1256,13297,5952,537,6489,6089,719,6808,7910937,825192,8736129,13326.2914112836,18854077,158315132,1,0,0,0,1,0,0
CA,2018-2019,1613090000000,1613096002604,San Lorenzo Unified,Grant Elementary,634710.0,634710.0,5500103400000.0,63471007485.0,403.0,KG-05,2.0,403,CALPADS Fall 1 Submission enrollment,12818,955,13773,6729,236,6965,6089,719,6808,5165654,384865,5550519,13802.2914112836,18854077,158315132,1,0,0,0,1,0,0
CA,2018-2019,1613090000000,1613096002612,San Lorenzo Unified,Hesperian Elementary,634710.0,634710.0,5500103400000.0,63471005852.0,551.0,KG-05,2.0,551,CALPADS Fall 1 Submission enrollment,12818,1054,13872,6729,335,7064,6089,719,6808,7062718,580754,7643472,13901.2914112836,18854077,158315132,1,0,0,0,1,0,0
CA,2018-2019,1613090000000,1613096002620,San Lorenzo Unified,Hillside Elementary,634710.0,634710.0,5500103400000.0,63471005853.0,458.0,KG-05,2.0,458,CALPADS Fall 1 Submission enrollment,12467,1087,13554,6378,368,6746,6089,719,6808,5709886,497846,6207732,13583.2914112836,18854077,158315132,1,0,0,0,1,0,0
CA,2018-2019,1613090000000,1613096002653,San Lorenzo Unified,Lorenzo Manor Elementary,634710.0,634710.0,5500103400000.0,63471005855.0,569.0,KG-05,2.0,569,CALPADS Fall 1 Submission enrollment,12691,1023,13714,6602,304,6906,6089,719,6808,7221179,582087,7803266,13743.2914112836,18854077,158315132,1,0,0,0,1,0,0
CA,2018-2019,1613090000000,1613090137745,San Lorenzo Unified,Royal Sunset (Continuation),634710.0,634710.0,5500103400000.0,63471005858.0,105.0,07-12,4.0,105,CALPADS Fall 1 Submission enrollment,23280,1330,24610,17191,611,17802,6089,719,6808,2444400,139650,2584050,24639.2914112836,18854077,158315132,1,0,0,0,1,0,0
CA,2018-2019,1613090000000,1613090137810,San Lorenzo Unified,San Lorenzo High,634710.0,634710.0,5500103400000.0,63471005859.0,1349.0,09-12,4.0,1349,CALPADS Fall 1 Submission enrollment,13049,993,14042,6960,274,7234,6089,719,6808,17603101,1339557,18942658,14071.2914112836,18854077,158315132,1,0,0,0,1,0,0
CA,2018-2019,1613090000000,1613090129569,San Lorenzo Unified,San Lorenzo Unified Preschool,634710.0,634710.0,5500103400000.0,63471014128.0,,,0.0,NRD,CALPADS Fall 1 Submission enrollment,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,18854077,158315132,1,0,0,0,1,1,0
CA,2018-2019,1613090000000,1613096002703,San Lorenzo Unified,Washington Manor Middle,634710.0,634710.0,5500103400000.0,63471008973.0,760.0,06-08,3.0,760,CALPADS Fall 1 Submission enrollment,12105,1007,13112,6016,288,6304,6089,719,6808,9199800,765320,9965120,13141.2914112836,18854077,158315132,1,0,0,0,1,0,0
CA,2018-2019,44698070000000,44698076049837,San Lorenzo Valley Unified,Boulder Creek Elementary,634740.0,634740.0,5504401200000.0,63474005861.0,510.0,KG-05,2.0,510,CALPADS Fall 1 Submission enrollment,10472,805,11277,6617,461,7078,3855,344,4199,5340720,410550,5751270,10726.6564087478,2825365,33119253,1,0,0,0,1,0,0
CA,2018-2019,44698070000000,44698070122259,San Lorenzo Valley Unified,Ludlow Preschool,634740.0,634740.0,5504401200000.0,63474013589.0,,,0.0,NRD,CALPADS Fall 1 Submission enrollment,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,2825365,33119253,1,0,0,0,1,1,0
CA,2018-2019,44698070000000,44698076049852,San Lorenzo Valley Unified,San Lorenzo Valley Elementary,634740.0,634740.0,5504401200000.0,63474005863.0,561.0,KG-05,2.0,561,CALPADS Fall 1 Submission enrollment,10459,691,11150,6604,369,6973,3855,322,4177,5867499,387651,6255150,10599.6564087478,2825365,33119253,1,0,0,0,1,0,0
CA,2018-2019,44698070000000,44698074436754,San Lorenzo Valley Unified,San Lorenzo Valley High,634740.0,634740.0,5504401200000.0,63474005865.0,737.0,09-12,4.0,737,CALPADS Fall 1 Submission enrollment,11744,494,12238,7889,172,8061,3855,322,4177,8655328,364078,9019406,11687.6564087478,2825365,33119253,1,0,0,0,1,0,0
CA,2018-2019,44698070000000,44698076060644,San Lorenzo Valley Unified,San Lorenzo Valley Middle,634740.0,634740.0,5504401200000.0,63474005864.0,519.0,06-08,3.0,519,CALPADS Fall 1 Submission enrollment,10155,867,11022,6300,523,6823,3855,344,4199,5270445,449973,5720418,10471.6564087478,2825365,33119253,1,0,0,0,1,0,0
CA,2018-2019,44698070000000,44698074430179,San Lorenzo Valley Unified,SLVUSD Charter,634740.0,634740.0,5504401200000.0,63474002797.0,293.0,KG-12,4.0,293,CALPADS Fall 1 Submission enrollment,11777,331,12108,7922,0,7922,3855,331,4186,3450661,96983,3547644,11557.6564087478,2825365,33119253,1,0,0,0,1,0,0
CA,2018-2019,27661830000000,27661836026645,San Lucas Union Elementary,San Lucas Elementary,634770.0,634770.0,5502703600000.0,63477005866.0,73.0,KG-08,3.0,73,CALPADS Fall 1 Submission enrollment,13179,1959,15138,13179,1959,15138,0,0,0,962067,143007,1105074,15356.1643835616,0,1105074,1,0,0,0,1,0,0
CA,2018-2019,40688090000000,40688096096325,San Luis Coastal Unified,Baywood Elementary,634800.0,634800.0,5504003500000.0,63480005867.0,319.0,KG-05,2.0,319,CALPADS Fall 1 Submission enrollment,11930,882,12812,8552,766,9318,3378,116,3494,3805670,281358,4087028,,64638388,155196241,1,0,0,0,1,0,1
CA,2018-2019,40688090000000,40688096043277,San Luis Coastal Unified,Bishop's Peak Elementary,634800.0,634800.0,5504003500000.0,63480005869.0,466.0,KG-06,2.0,466,CALPADS Fall 1 Submission enrollment,10517,277,10794,7139,161,7300,3378,116,3494,4900922,129082,5030004,,64638388,155196241,1,0,0,0,1,0,1
CA,2018-2019,40688090000000,40688096043202,San Luis Coastal Unified,C L Smith Elementary,634800.0,634800.0,5504003500000.0,63480005882.0,393.0,KG-06,2.0,385,CALPADS Fall 1 Submission enrollment,11491,633,12124,8113,517,8630,3378,116,3494,4424035,243705,4667740,,64638388,155196241,1,0,0,0,1,0,1
CA,2018-2019,40688090000000,40688096043210,San Luis Coastal Unified,Del Mar Elementary,634800.0,634800.0,5504003500000.0,63480010066.0,352.0,KG-05,2.0,347,CALPADS Fall 1 Submission enrollment,10932,489,11421,7554,373,7927,3378,116,3494,3793404,169683,3963087,,64638388,155196241,1,0,0,0,1,0,1
CA,2018-2019,40688090000000,40688096043236,San Luis Coastal Unified,Hawthorne Elementary,634800.0,634800.0,5504003500000.0,63480005871.0,387.0,KG-06,2.0,387,CALPADS Fall 1 Submission enrollment,10622,644,11266,7244,528,7772,3378,116,3494,4110714,249228,4359942,,64638388,155196241,1,0,0,0,1,0,1
CA,2018-2019,40688090000000,40688096067102,San Luis Coastal Unified,Laguna Middle,634800.0,634800.0,5504003500000.0,63480005872.0,842.0,07-08,3.0,842,CALPADS Fall 1 Submission enrollment,10518,207,10725,7140,91,7231,3378,116,3494,8856156,174294,9030450,,64638388,155196241,1,0,0,0,1,0,1
CA,2018-2019,40688090000000,40688096097349,San Luis Coastal Unified,Los Osos Middle,634800.0,634800.0,5504003500000.0,63480005873.0,563.0,06-08,3.0,563,CALPADS Fall 1 Submission enrollment,12678,392,13070,9300,276,9576,3378,116,3494,7137714,220696,7358410,,64638388,155196241,1,0,0,0,1,0,1
CA,2018-2019,40688090000000,40688096043244,San Luis Coastal Unified,Los Ranchos Elementary,634800.0,634800.0,5504003500000.0,63480005874.0,432.0,KG-06,2.0,432,CALPADS Fall 1 Submission enrollment,10675,295,10970,7297,179,7476,3378,116,3494,4611600,127440,4739040,,64638388,155196241,1,0,0,0,1,0,1
CA,2018-2019,40688090000000,40688096110621,San Luis Coastal Unified,Monarch Grove Elementary,634800.0,634800.0,5504003500000.0,63480001393.0,368.0,KG-05,2.0,364,CALPADS Fall 1 Submission enrollment,11288,661,11949,7910,545,8455,3378,116,3494,4108832,240604,4349436,,64638388,155196241,1,0,0,0,1,0,1
CA,2018-2019,40688090000000,40688094034807,San Luis Coastal Unified,Morro Bay High,634800.0,634800.0,5504003500000.0,63480005875.0,857.0,09-12,4.0,857,CALPADS Fall 1 Submission enrollment,13105,268,13373,9727,152,9879,3378,116,3494,11230985,229676,11460661,,64638388,155196241,1,0,0,0,1,0,1
CA,2018-2019,40688090000000,40688096043269,San Luis Coastal Unified,Pacheco Elementary,634800.0,634800.0,5504003500000.0,63480005877.0,542.0,KG-06,2.0,542,CALPADS Fall 1 Submission enrollment,11084,365,11449,7706,249,7955,3378,116,3494,6007528,197830,6205358,,64638388,155196241,1,0,0,0,1,0,1
CA,2018-2019,40688090000000,40688094030045,San Luis Coastal Unified,Pacific Beach High,634800.0,634800.0,5504003500000.0,63480005878.0,38.0,10-12,4.0,38,CALPADS Fall 1 Submission enrollment,23229,608,23837,19851,492,20343,3378,116,3494,882702,23104,905806,,64638388,155196241,1,0,0,0,1,0,1
CA,2018-2019,40688090000000,40688090118695,San Luis Coastal Unified,PEEP - PREPARE,634800.0,634800.0,5504003500000.0,63480012730.0,3.0,KG-12,4.0,3,CALPADS Fall 1 Submission enrollment,24928,5401,30329,21550,5285,26835,3378,116,3494,74784,16203,90987,,64638388,155196241,1,0,0,0,1,0,1
CA,2018-2019,40688090000000,40688094036703,San Luis Coastal Unified,San Luis Obispo High,634800.0,634800.0,5504003500000.0,63480005880.0,1558.0,09-12,4.0,1558,CALPADS Fall 1 Submission enrollment,11709,229,11938,8331,113,8444,3378,116,3494,18242622,356782,18599404,,64638388,155196241,1,0,0,0,1,0,1
CA,2018-2019,40688090000000,40688096043285,San Luis Coastal Unified,Sinsheimer Elementary,634800.0,634800.0,5504003500000.0,63480005881.0,376.0,KG-06,2.0,376,CALPADS Fall 1 Submission enrollment,10718,238,10956,7340,122,7462,3378,116,3494,4029968,89488,4119456,,64638388,155196241,1,0,0,0,1,0,1
CA,2018-2019,40688090000000,40688096043301,San Luis Coastal Unified,Teach Elementary,634800.0,634800.0,5504003500000.0,63480009192.0,156.0,04-06,2.0,156,CALPADS Fall 1 Submission enrollment,10083,116,10199,6705,0,6705,3378,116,3494,1572948,18096,1591044,,64638388,155196241,1,0,0,0,1,0,1
CA,2018-2019,40104050000000,40104050101725,San Luis Obispo County Office of Education,Grizzly ChalleNGe Charter,691032.0,691032.0,5104003930100.0,69103211281.0,227.0,10-12,4.0,227,CALPADS Fall 1 Submission enrollment,33941,5142,39083,13129,1911,15040,20812,3231,24043,7704607,1167234,8871841,,10111187,30071368,1,0,0,0,1,0,1
